item_id,transaction_id,sequence,sku,product_name,quantity,unit_price,subtotal,discount_applied,is_void,error_type
TRX-20260902-000088-001,TRX-20260902-000088,1,SKU-2003,Susu Ultra Milk Cokelat 1L,1,21500.0,21500.0,0.0,False,NONE
TRX-20260902-000088-002,TRX-20260902-000088,2,SKU-2008,Sari Roti Sobek Cokelat,1,19500.0,19500.0,0.0,False,NONE
TRX-20260902-000088-003,TRX-20260902-000088,3,SKU-1009,Indomie Kuah Ayam Bawang 69g,1,3400.0,3400.0,0.0,False,NONE
TRX-20260902-000088-004,TRX-20260902-000088,4,SKU-1004,Tepung Terigu Segitiga Biru 1kg,1,13500.0,13500.0,0.0,False,NONE
TRX-20260902-000088-005,TRX-20260902-000088,5,SKU-3008,Taro Net Seaweed 65g,1,9800.0,9800.0,0.0,False,NONE
TRX-20260902-000088-006,TRX-20260902-000088,6,SKU-3004,Kopi Kapal Api Spesial Mix 10s,2,15500.0,31000.0,0.0,False,NONE
TRX-20260902-000088-007,TRX-20260902-000088,7,SKU-3006,Coca Cola 390ml,2,7500.0,15000.0,0.0,False,NONE
TRX-20260902-000088-008,TRX-20260902-000088,8,SKU-3008,Taro Net Seaweed 65g,1,9800.0,9800.0,0.0,False,NONE
TRX-20260902-000089-001,TRX-20260902-000089,1,SKU-2008,Sari Roti Sobek Cokelat,1,19500.0,19500.0,0.0,False,NONE
TRX-20260902-000090-001,TRX-20260902-000090,1,SKU-4001,Sabun Mandi Lifebuoy Total 10 450ml,1,27500.0,27500.0,0.0,False,NONE
TRX-20260902-000090-002,TRX-20260902-000090,2,SKU-3007,Chitato Sapi Panggang 68g,1,12500.0,12500.0,0.0,False,NONE
TRX-20260902-000090-003,TRX-20260902-000090,3,SKU-4002,Shampoo Sunsilk Black Shine 160ml,1,26000.0,26000.0,0.0,False,NONE
TRX-20260902-000090-004,TRX-20260902-000090,4,SKU-5005,Baygon Obat Nyamuk Semprot 600ml,1,42000.0,42000.0,0.0,False,NONE
TRX-20260902-000090-005,TRX-20260902-000090,5,SKU-3010,SilverQueen Cokelat Mede 58g,2,17000.0,34000.0,0.0,False,NONE
TRX-20260902-000090-006,TRX-20260902-000090,6,SKU-3002,Air Mineral Le Minerale 600ml,2,3800.0,7600.0,0.0,False,NONE
TRX-20260902-000090-007,TRX-20260902-000090,7,SKU-3007,Chitato Sapi Panggang 68g,1,12500.0,12500.0,0.0,False,NONE
TRX-20260902-000091-001,TRX-20260902-000091,1,SKU-2001,Telur Ayam Negeri 1kg,1,31000.0,31000.0,0.0,False,NONE
TRX-20260902-000091-002,TRX-20260902-000091,2,SKU-2008,Sari Roti Sobek Cokelat,1,19500.0,19500.0,0.0,False,NONE
TRX-20260902-000092-001,TRX-20260902-000092,1,SKU-4006,Paseo Facial Tissue 250 Sheets,2,16500.0,33000.0,0.0,False,NONE
TRX-20260902-000092-002,TRX-20260902-000092,2,SKU-1009,Indomie Kuah Ayam Bawang 69g,1,3400.0,3400.0,0.0,False,NONE
TRX-20260902-000092-003,TRX-20260902-000092,3,SKU-1006,Kecap Manis Bango 520ml,2,25500.0,51000.0,0.0,False,TYPO_SKU
TRX-20260902-000092-004,TRX-20260902-000092,4,SKU-1008,Indomie Goreng Spesial 85g,1,3500.0,3500.0,0.0,False,NONE
TRX-20260902-000092-005,TRX-20260902-000092,5,SKU-4001,Sabun Mandi Lifebuoy Total 10 450ml,1,27500.0,27500.0,0.0,False,NONE
TRX-20260902-000092-006,TRX-20260902-000092,6,SKU-5005,Baygon Obat Nyamuk Semprot 600ml,2,42000.0,84000.0,0.0,False,NONE
TRX-20260902-000092-007,TRX-20260902-000092,7,SKU-1001,Beras Pandan Wangi 5kg,2,78500.0,157000.0,0.0,False,NONE
TRX-20260902-000092-008,TRX-20260902-000092,8,SKU-1003,Gula Pasir Gulaku 1kg,1,17500.0,17500.0,0.0,False,NONE
TRX-20260902-000092-009,TRX-20260902-000092,9,SKU-1003,Gula Pasir Gulaku 1kg,3,17500.0,52500.0,0.0,False,NONE
TRX-20260902-000092-010,TRX-20260902-000092,10,SKU-1002,Minyak Goreng Bimoli 2L,2,37500.0,75000.0,0.0,False,NONE
TRX-20260902-000092-011,TRX-20260902-000092,11,SKU-5001,Deterjen Rinso Anti Noda 770g,1,23000.0,23000.0,0.0,False,NONE
TRX-20260902-000092-012,TRX-20260902-000092,12,SKU-1004,Tepung Terigu Segitiga Biru 1kg,1,13500.0,13500.0,0.0,False,NONE
TRX-20260902-000092-013,TRX-20260902-000092,13,SKU-5003,Sabun Cuci Piring Sunlight 650ml,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000092-014,TRX-20260902-000092,14,SKU-1006,Kecap Manis Bango 520ml,2,25500.0,51000.0,0.0,False,NONE
TRX-20260902-000092-015,TRX-20260902-000092,15,SKU-1011,Sarden ABC Saus Tomat 155g,1,12000.0,12000.0,0.0,False,NONE
TRX-20260902-000092-016,TRX-20260902-000092,16,SKU-4005,Rexona Deodorant Roll On 45ml,1,20500.0,20500.0,0.0,False,NONE
TRX-20260902-000092-017,TRX-20260902-000092,17,SKU-1012,Kornet Sapi Pronas 198g,1,26000.0,26000.0,0.0,False,NONE
TRX-20260902-000093-001,TRX-20260902-000093,1,SKU-5006,Baterai ABC Alkaline AA 4s,2,21000.0,42000.0,0.0,False,NONE
TRX-20260902-000093-002,TRX-20260902-000093,2,SKU-4003,Pasta Gigi Pepsodent 190g,1,17000.0,17000.0,0.0,False,NONE
TRX-20260902-000093-003,TRX-20260902-000093,3,SKU-4004,Sikat Gigi Formula Double Action 3s,5,15500.0,77500.0,0.0,False,NONE
TRX-20260902-000093-004,TRX-20260902-000093,4,SKU-4002,Shampoo Sunsilk Black Shine 160ml,1,26000.0,26000.0,0.0,False,NONE
TRX-20260902-000093-005,TRX-20260902-000093,5,SKU-4001,Sabun Mandi Lifebuoy Total 10 450ml,2,27500.0,55000.0,0.0,False,NONE
TRX-20260902-000093-006,TRX-20260902-000093,6,SKU-1002,Minyak Goreng Bimoli 2L,1,37500.0,37500.0,0.0,False,NONE
TRX-20260902-000093-007,TRX-20260902-000093,7,SKU-1006,Kecap Manis Bango 520ml,1,25500.0,25500.0,0.0,False,NONE
TRX-20260902-000093-008,TRX-20260902-000093,8,SKU-4007,Minyak Telon My Baby 90ml,3,28000.0,84000.0,0.0,False,NONE
TRX-20260902-000093-009,TRX-20260902-000093,9,SKU-5005,Baygon Obat Nyamuk Semprot 600ml,1,42000.0,42000.0,0.0,False,NONE
TRX-20260902-000093-010,TRX-20260902-000093,10,SKU-1001,Beras Pandan Wangi 5kg,3,78500.0,235500.0,0.0,False,NONE
TRX-20260902-000093-011,TRX-20260902-000093,11,SKU-1003,Gula Pasir Gulaku 1kg,2,17500.0,35000.0,0.0,False,NONE
TRX-20260902-000093-012,TRX-20260902-000093,12,SKU-1006,Kecap Manis Bango 520ml,1,25500.0,25500.0,0.0,False,NONE
TRX-20260902-000093-013,TRX-20260902-000093,13,SKU-5002,Pewangi Pakaian Molto All in 1 720ml,1,24000.0,24000.0,0.0,False,NONE
TRX-20260902-000093-014,TRX-20260902-000093,14,SKU-1005,Garam Dapur Cap Kapal 250g,1,5000.0,5000.0,0.0,False,NONE
TRX-20260902-000093-015,TRX-20260902-000093,15,SKU-5004,Pembersih Lantai Super Pell 770ml,2,14500.0,29000.0,0.0,False,NONE
TRX-20260902-000093-016,TRX-20260902-000093,16,SKU-1007,Saus Sambal ABC 335ml,2,17500.0,35000.0,0.0,False,NONE
TRX-20260902-000093-017,TRX-20260902-000093,17,SKU-1010,Sedaap Mie Goreng 90g,2,3400.0,6800.0,0.0,False,NONE
TRX-20260902-000093-018,TRX-20260902-000093,18,SKU-1004,Tepung Terigu Segitiga Biru 1kg,1,13500.0,13500.0,0.0,False,NONE
TRX-20260902-000093-019,TRX-20260902-000093,19,SKU-4005,Rexona Deodorant Roll On 45ml,2,20500.0,41000.0,0.0,False,NONE
TRX-20260902-000094-001,TRX-20260902-000094,1,SKU-2004,Yakult Pack isi 5,1,11500.0,11500.0,0.0,False,NONE
TRX-20260902-000094-002,TRX-20260902-000094,2,SKU-3005,Good Day Moccacino 250ml,1,8000.0,8000.0,0.0,False,NONE
TRX-20260902-000095-001,TRX-20260902-000095,1,SKU-2003,Susu Ultra Milk Cokelat 1L,1,21500.0,21500.0,0.0,False,NONE
TRX-20260902-000096-001,TRX-20260902-000096,1,SKU-3009,Oreo Original Roll 133g,1,11000.0,11000.0,0.0,False,NONE
TRX-20260902-000096-002,TRX-20260902-000096,2,SKU-1005,Garam Dapur Cap Kapal 250g,1,5000.0,5000.0,0.0,False,NONE
TRX-20260902-000096-003,TRX-20260902-000096,3,SKU-3003,Teh Pucuk Harum 350ml,1,4500.0,4500.0,0.0,False,NONE
TRX-20260902-000096-004,TRX-20260902-000096,4,SKU-1004,Tepung Terigu Segitiga Biru 1kg,1,13500.0,13500.0,0.0,False,NONE
TRX-20260902-000096-005,TRX-20260902-000096,5,SKU-1008,Indomie Goreng Spesial 85g,2,3500.0,7000.0,0.0,False,NONE
TRX-20260902-000097-001,TRX-20260902-000097,1,SKU-3008,Taro Net Seaweed 65g,1,9800.0,9800.0,0.0,False,NONE
TRX-20260902-000098-001,TRX-20260902-000098,1,SKU-1011,Sarden ABC Saus Tomat 155g,1,12000.0,12000.0,0.0,False,NONE
TRX-20260902-000098-002,TRX-20260902-000098,2,SKU-3009,Oreo Original Roll 133g,2,11000.0,22000.0,0.0,False,NONE
TRX-20260902-000098-003,TRX-20260902-000098,3,SKU-3007,Chitato Sapi Panggang 68g,2,12500.0,25000.0,0.0,False,NONE
TRX-20260902-000098-004,TRX-20260902-000098,4,SKU-2006,Mentega Blue Band 200g,2,12500.0,25000.0,0.0,False,NONE
TRX-20260902-000098-005,TRX-20260902-000098,5,SKU-3001,Air Mineral Aqua 600ml,2,4000.0,8000.0,0.0,False,NONE
TRX-20260902-000099-001,TRX-20260902-000099,1,SKU-1005,Garam Dapur Cap Kapal 250g,1,5000.0,5000.0,0.0,False,NONE
TRX-20260902-000099-002,TRX-20260902-000099,2,SKU-3009,Oreo Original Roll 133g,2,11000.0,22000.0,0.0,False,NONE
TRX-20260902-000099-003,TRX-20260902-000099,3,SKU-2006,Mentega Blue Band 200g,2,12500.0,25000.0,0.0,False,NONE
TRX-20260902-000099-004,TRX-20260902-000099,4,SKU-3004,Kopi Kapal Api Spesial Mix 10s,2,15500.0,31000.0,0.0,False,NONE
TRX-20260902-000100-001,TRX-20260902-000100,1,SKU-1007,Saus Sambal ABC 335ml,1,17500.0,17500.0,0.0,False,NONE
TRX-20260902-000100-002,TRX-20260902-000100,2,SKU-3002,Air Mineral Le Minerale 600ml,1,3800.0,3800.0,0.0,False,NONE
TRX-20260902-000100-003,TRX-20260902-000100,3,SKU-2005,Keju Kraft Cheddar 165g,1,24000.0,24000.0,0.0,False,NONE
TRX-20260902-000100-004,TRX-20260902-000100,4,SKU-3009,Oreo Original Roll 133g,1,11000.0,11000.0,0.0,False,NONE
